# Theta (radians)	State 0	State 1	State 2	State 3
2.92460577	0.00000000	9.42477796	6.28318531	0.00000000
2.93089525	0.00000000	9.42477796	6.28318531	0.00000000
2.93718472	0.00000000	9.42477796	6.28318531	0.00000000
2.94347420	0.00000000	9.42477796	6.28318531	0.00000000
2.94976367	0.00000000	9.42477796	6.28318531	0.00000000
2.95605315	0.00000000	9.42477796	6.28318531	0.00000000
2.96234262	0.00000000	9.42477796	6.28318531	0.00000000
2.96863210	0.00000000	9.42477796	6.28318531	0.00000000
2.97492157	0.00000000	9.42477796	6.28318531	0.00000000
2.98121105	0.00000000	9.42477796	6.28318531	0.00000000
2.98750052	0.00000000	9.42477796	6.28318531	0.00000000
2.99379000	0.00000000	9.42477796	6.28318531	0.00000000
3.00007947	0.00000000	9.42477796	6.28318531	0.00000000
3.00636895	0.00000000	9.42477796	6.28318531	0.00000000
3.01265842	0.00000000	9.42477796	6.28318531	0.00000000
3.01894790	0.00000000	9.42477796	6.28318531	0.00000000
3.02523737	0.00000000	9.42477796	6.28318531	0.00000000
3.03152684	0.00000000	9.42477796	6.28318531	0.00000000
3.03781632	0.00000000	9.42477796	6.28318531	0.00000000
3.04410579	0.00000000	9.42477796	6.28318531	0.00000000
3.05039527	0.00000000	9.42477796	6.28318531	0.00000000
3.05668474	0.00000000	9.42477796	6.28318531	0.00000000
3.06297422	0.00000000	9.42477796	6.28318531	0.00000000
3.06926369	0.00000000	9.42477796	6.28318531	0.00000000
3.07555317	0.00000000	9.42477796	6.28318531	0.00000000
3.08184264	0.00000000	9.42477796	6.28318531	0.00000000
3.08813212	0.00000000	9.42477796	6.28318531	0.00000000
3.09442159	0.00000000	9.42477796	6.28318531	0.00000000
3.10071107	0.00000000	9.42477796	6.28318531	0.00000000
3.10700054	0.00000000	9.42477796	6.28318531	0.00000000
3.11329002	0.00000000	9.42477796	6.28318531	0.00000000
3.11957949	0.00000000	9.42477796	6.28318531	0.00000000
3.12586897	0.00000000	9.42477796	6.28318531	0.00000000
3.13215844	0.00000000	9.42477796	6.28318531	0.00000000
3.13844792	0.00000000	9.42477796	6.28318531	0.00000000
3.14473739	0.00000000	9.42477796	6.28318531	0.00000000
3.15102687	0.00000000	9.42477796	6.28318531	0.00000000
3.15731634	0.00000000	9.42477796	6.28318531	0.00000000
3.16360582	0.00000000	9.42477796	6.28318531	0.00000000
3.16989529	0.00000000	9.42477796	6.28318531	0.00000000
3.17618476	0.00000000	9.42477796	6.28318531	0.00000000
3.18247424	0.00000000	9.42477796	6.28318531	0.00000000
3.18876371	0.00000000	9.42477796	6.28318531	0.00000000
3.19505319	0.00000000	9.42477796	6.28318531	0.00000000
3.20134266	0.00000000	9.42477796	6.28318531	0.00000000
3.20763214	0.00000000	9.42477796	6.28318531	0.00000000
3.21392161	0.00000000	9.42477796	6.28318531	0.00000000
3.22021109	0.00000000	9.42477796	6.28318531	0.00000000
3.22650056	0.00000000	9.42477796	6.28318531	0.00000000
3.23279004	0.00000000	9.42477796	6.28318531	0.00000000
3.23907951	0.00000000	9.42477796	6.28318531	0.00000000
3.24536899	0.00000000	9.42477796	6.28318531	0.00000000
3.25165846	0.00000000	9.42477796	6.28318531	0.00000000
3.25794794	0.00000000	9.42477796	6.28318531	0.00000000
3.26423741	0.00000000	9.42477796	6.28318531	0.00000000
3.27052689	0.00000000	9.42477796	6.28318531	0.00000000
3.27681636	0.00000000	9.42477796	6.28318531	0.00000000
3.28310584	0.00000000	9.42477796	6.28318531	0.00000000
3.28939531	0.00000000	9.42477796	6.28318531	0.00000000
3.29568479	0.00000000	9.42477796	6.28318531	0.00000000
3.30197426	0.00000000	9.42477796	6.28318531	0.00000000
3.30826374	0.00000000	9.42477796	6.28318531	0.00000000
3.31455321	0.00000000	9.42477796	6.28318531	0.00000000
3.32084268	0.00000000	9.42477796	6.28318531	0.00000000
3.32713216	0.00000000	9.42477796	6.28318531	0.00000000
3.33342163	0.00000000	9.42477796	6.28318531	0.00000000
3.33971111	0.00000000	9.42477796	6.28318531	0.00000000
3.34600058	0.00000000	9.42477796	6.28318531	0.00000000
3.35229006	0.00000000	9.42477796	6.28318531	0.00000000
3.35857953	0.00000000	9.42477796	6.28318531	0.00000000
3.36486901	0.00000000	9.42477796	6.28318531	0.00000000
3.37115848	0.00000000	9.42477796	6.28318531	0.00000000
3.37744796	0.00000000	9.42477796	6.28318531	0.00000000
3.38373743	0.00000000	9.42477796	6.28318531	0.00000000
3.39002691	0.00000000	9.42477796	6.28318531	0.00000000
3.39631638	0.00000000	9.42477796	6.28318531	0.00000000
3.40260586	0.00000000	9.42477796	6.28318531	0.00000000
3.40889533	0.00000000	9.42477796	6.28318531	0.00000000
3.41518481	0.00000000	9.42477796	6.28318531	0.00000000
3.42147428	0.00000000	9.42477796	6.28318531	0.00000000
3.42776376	0.00000000	9.42477796	6.28318531	0.00000000
3.43405323	0.00000000	9.42477796	6.28318531	0.00000000
3.44034271	0.00000000	9.42477796	6.28318531	0.00000000
3.44663218	0.00000000	9.42477796	6.28318531	0.00000000
3.45292166	0.00000000	9.42477796	6.28318531	0.00000000
3.45921113	0.00000000	9.42477796	6.28318531	0.00000000
3.46550060	0.00000000	9.42477796	6.28318531	0.00000000
3.47179008	0.00000000	9.42477796	6.28318531	0.00000000
3.47807955	0.00000000	9.42477796	6.28318531	0.00000000
3.48436903	0.00000000	9.42477796	6.28318531	0.00000000
3.49065850	0.00000000	9.42477796	6.28318531	0.00000000
3.49694798	0.00000000	9.42477796	6.28318531	0.00000000
3.50323745	0.00000000	9.42477796	6.28318531	0.00000000
3.50952693	0.00000000	9.42477796	6.28318531	0.00000000
3.51581640	0.00000000	9.42477796	6.28318531	0.00000000
3.52210588	0.00000000	9.42477796	6.28318531	0.00000000
3.52839535	0.00000000	9.42477796	6.28318531	0.00000000
3.53468483	0.00000000	9.42477796	6.28318531	0.00000000
3.54097430	0.00000000	9.42477796	6.28318531	0.00000000
3.54726378	0.00000000	9.42477796	6.28318531	0.00000000
3.55355325	0.00000000	9.42477796	6.28318531	0.00000000
3.55984273	0.00000000	9.42477796	6.28318531	0.00000000
3.56613220	0.00000000	9.42477796	6.28318531	0.00000000
3.57242168	0.00000000	9.42477796	6.28318531	0.00000000
3.57871115	0.00000000	9.42477796	6.28318531	0.00000000
3.58500063	0.00000000	9.42477796	6.28318531	0.00000000
3.59129010	0.00000000	9.42477796	6.28318531	0.00000000
3.59757958	0.00000000	9.42477796	6.28318531	0.00000000
3.60386905	0.00000000	9.42477796	6.28318531	0.00000000
3.61015852	0.00000000	9.42477796	6.28318531	0.00000000
3.61644800	0.00000000	9.42477796	6.28318531	0.00000000
3.62273747	0.00000000	9.42477796	6.28318531	0.00000000
3.62902695	0.00000000	9.42477796	6.28318531	0.00000000
3.63531642	0.00000000	9.42477796	6.28318531	0.00000000
3.64160590	0.00000000	9.42477796	6.28318531	0.00000000
3.64789537	0.00000000	9.42477796	6.28318531	0.00000000
3.65418485	0.00000000	9.42477796	6.28318531	0.00000000
3.66047432	0.00000000	9.42477796	6.28318531	0.00000000
3.66676380	0.00000000	9.42477796	9.42477796	0.00000000
3.67305327	0.00000000	9.42477796	9.42477796	0.00000000
3.67934275	0.00000000	9.42477796	9.42477796	0.00000000
3.68563222	0.00000000	9.42477796	9.42477796	0.00000000
3.69192170	0.00000000	9.42477796	9.42477796	0.00000000
3.69821117	0.00000000	9.42477796	9.42477796	0.00000000
3.70450065	0.00000000	9.42477796	9.42477796	0.00000000
3.71079012	0.00000000	9.42477796	9.42477796	0.00000000
3.71707960	0.00000000	9.42477796	9.42477796	0.00000000
3.72336907	0.00000000	9.42477796	9.42477796	0.00000000
3.72965855	0.00000000	9.42477796	9.42477796	0.00000000
3.73594802	0.00000000	9.42477796	9.42477796	0.00000000
3.74223750	0.00000000	9.42477796	9.42477796	0.00000000
3.74852697	0.00000000	9.42477796	9.42477796	0.00000000
3.75481644	0.00000000	9.42477796	9.42477796	0.00000000
3.76110592	0.00000000	9.42477796	9.42477796	0.00000000
3.76739539	0.00000000	9.42477796	9.42477796	0.00000000
3.77368487	0.00000000	9.42477796	9.42477796	0.00000000
3.77997434	0.00000000	9.42477796	9.42477796	0.00000000
3.78626382	0.00000000	9.42477796	9.42477796	0.00000000
3.79255329	0.00000000	9.42477796	9.42477796	0.00000000
3.79884277	0.00000000	9.42477796	9.42477796	0.00000000
3.80513224	0.00000000	9.42477796	9.42477796	0.00000000
3.81142172	0.00000000	9.42477796	9.42477796	0.00000000
3.81771119	0.00000000	9.42477796	9.42477796	0.00000000
3.82400067	0.00000000	9.42477796	9.42477796	0.00000000
3.83029014	0.00000000	9.42477796	9.42477796	0.00000000
3.83657962	0.00000000	9.42477796	9.42477796	0.00000000
3.84286909	0.00000000	9.42477796	9.42477796	0.00000000
3.84915857	0.00000000	9.42477796	9.42477796	0.00000000
3.85544804	0.00000000	9.42477796	9.42477796	0.00000000
3.86173752	0.00000000	9.42477796	9.42477796	0.00000000
3.86802699	0.00000000	9.42477796	9.42477796	0.00000000
3.87431647	0.00000000	9.42477796	9.42477796	0.00000000
3.88060594	0.00000000	9.42477796	9.42477796	0.00000000
3.88689542	0.00000000	9.42477796	9.42477796	0.00000000
3.89318489	0.00000000	9.42477796	9.42477796	0.00000000
3.89947436	0.00000000	9.42477796	9.42477796	0.00000000
3.90576384	0.00000000	9.42477796	9.42477796	0.00000000
3.91205331	0.00000000	9.42477796	9.42477796	0.00000000
3.91834279	0.00000000	9.42477796	9.42477796	0.00000000
3.92463226	0.00000000	9.42477796	9.42477796	0.00000000
3.93092174	0.00000000	9.42477796	9.42477796	0.00000000
3.93721121	0.00000000	9.42477796	9.42477796	0.00000000
3.94350069	0.00000000	9.42477796	9.42477796	0.00000000
3.94979016	0.00000000	9.42477796	9.42477796	0.00000000
3.95607964	0.00000000	9.42477796	9.42477796	0.00000000
3.96236911	0.00000000	9.42477796	9.42477796	0.00000000
3.96865859	0.00000000	9.42477796	9.42477796	0.00000000
3.97494806	0.00000000	9.42477796	9.42477796	0.00000000
3.98123754	0.00000000	9.42477796	9.42477796	0.00000000
3.98752701	0.00000000	9.42477796	9.42477796	0.00000000
3.99381649	0.00000000	9.42477796	9.42477796	0.00000000
4.00010596	0.00000000	9.42477796	9.42477796	0.00000000
4.00639544	0.00000000	9.42477796	9.42477796	0.00000000
4.01268491	0.00000000	9.42477796	9.42477796	0.00000000
4.01897439	0.00000000	9.42477796	9.42477796	0.00000000
4.02526386	0.00000000	9.42477796	9.42477796	0.00000000
4.03155334	0.00000000	9.42477796	9.42477796	0.00000000
4.03784281	0.00000000	9.42477796	9.42477796	0.00000000
4.04413228	0.00000000	9.42477796	9.42477796	0.00000000
4.05042176	0.00000000	9.42477796	9.42477796	0.00000000
4.05671123	0.00000000	9.42477796	9.42477796	0.00000000
4.06300071	0.00000000	9.42477796	9.42477796	0.00000000
4.06929018	0.00000000	9.42477796	9.42477796	0.00000000
4.07557966	0.00000000	9.42477796	9.42477796	0.00000000
4.08186913	0.00000000	9.42477796	9.42477796	0.00000000
4.08815861	0.00000000	9.42477796	9.42477796	0.00000000
4.09444808	0.00000000	9.42477796	9.42477796	0.00000000
4.10073756	0.00000000	9.42477796	9.42477796	0.00000000
4.10702703	0.00000000	9.42477796	9.42477796	0.00000000
4.11331651	0.00000000	9.42477796	9.42477796	0.00000000
4.11960598	0.00000000	9.42477796	9.42477796	0.00000000
4.12589546	0.00000000	9.42477796	9.42477796	0.00000000
4.13218493	0.00000000	9.42477796	9.42477796	0.00000000
4.13847441	0.00000000	9.42477796	9.42477796	0.00000000
4.14476388	0.00000000	9.42477796	9.42477796	0.00000000
4.15105336	0.00000000	9.42477796	9.42477796	0.00000000
4.15734283	0.00000000	9.42477796	9.42477796	0.00000000
4.16363231	0.00000000	9.42477796	9.42477796	0.00000000
4.16992178	0.00000000	9.42477796	9.42477796	0.00000000
4.17621126	0.00000000	9.42477796	9.42477796	0.00000000
4.18250073	0.00000000	9.42477796	9.42477796	0.00000000
4.18879020	0.00000000	9.42477796	9.42477796	0.00000000
4.19507968	0.00000000	9.42477796	9.42477796	0.00000000
4.20136915	0.00000000	9.42477796	9.42477796	0.00000000
4.20765863	0.00000000	9.42477796	9.42477796	0.00000000
4.21394810	0.00000000	9.42477796	9.42477796	0.00000000
4.22023758	0.00000000	9.42477796	9.42477796	0.00000000
4.22652705	0.00000000	9.42477796	9.42477796	0.00000000
4.23281653	0.00000000	9.42477796	9.42477796	0.00000000
4.23910600	0.00000000	9.42477796	9.42477796	0.00000000
4.24539548	0.00000000	9.42477796	9.42477796	0.00000000
4.25168495	0.00000000	9.42477796	9.42477796	0.00000000
4.25797443	0.00000000	9.42477796	9.42477796	0.00000000
4.26426390	0.00000000	9.42477796	9.42477796	0.00000000
4.27055338	0.00000000	9.42477796	9.42477796	0.00000000
4.27684285	0.00000000	9.42477796	9.42477796	0.00000000
4.28313233	0.00000000	9.42477796	9.42477796	0.00000000
4.28942180	0.00000000	9.42477796	9.42477796	0.00000000
4.29571128	0.00000000	9.42477796	9.42477796	0.00000000
4.30200075	0.00000000	9.42477796	9.42477796	0.00000000
4.30829023	0.00000000	9.42477796	9.42477796	0.00000000
4.31457970	0.00000000	9.42477796	9.42477796	0.00000000
4.32086918	0.00000000	9.42477796	9.42477796	0.00000000
4.32715865	0.00000000	9.42477796	9.42477796	0.00000000
4.33344812	0.00000000	9.42477796	9.42477796	0.00000000
4.33973760	0.00000000	9.42477796	9.42477796	0.00000000
4.34602707	0.00000000	9.42477796	9.42477796	0.00000000
4.35231655	0.00000000	9.42477796	9.42477796	0.00000000
4.35860602	0.00000000	9.42477796	9.42477796	0.00000000
4.36489550	0.00000000	9.42477796	9.42477796	0.00000000
4.37118497	0.00000000	9.42477796	9.42477796	0.00000000
4.37747445	0.00000000	9.42477796	9.42477796	0.00000000
4.38376392	0.00000000	9.42477796	9.42477796	0.00000000
4.39005340	0.00000000	9.42477796	9.42477796	0.00000000
4.39634287	0.00000000	9.42477796	9.42477796	0.00000000
4.40263235	0.00000000	9.42477796	9.42477796	0.00000000
4.40892182	0.00000000	9.42477796	9.42477796	0.00000000
4.41521130	0.00000000	9.42477796	9.42477796	0.00000000
4.42150077	0.00000000	9.42477796	9.42477796	0.00000000
4.42779025	0.00000000	9.42477796	9.42477796	0.00000000
4.43407972	0.00000000	9.42477796	9.42477796	0.00000000
4.44036920	0.00000000	9.42477796	9.42477796	0.00000000
4.44665867	0.00000000	9.42477796	9.42477796	0.00000000
4.45294815	0.00000000	9.42477796	9.42477796	0.00000000
4.45923762	0.00000000	9.42477796	9.42477796	0.00000000
4.46552710	0.00000000	9.42477796	9.42477796	0.00000000
4.47181657	0.00000000	9.42477796	9.42477796	0.00000000
4.47810604	0.00000000	9.42477796	9.42477796	0.00000000
4.48439552	0.00000000	9.42477796	9.42477796	0.00000000
4.49068499	0.00000000	9.42477796	9.42477796	0.00000000
4.49697447	0.00000000	9.42477796	9.42477796	0.00000000
4.50326394	0.00000000	9.42477796	9.42477796	0.00000000
4.50955342	0.00000000	9.42477796	9.42477796	0.00000000
4.51584289	0.00000000	9.42477796	9.42477796	0.00000000
4.52213237	0.00000000	9.42477796	9.42477796	0.00000000
4.52842184	0.00000000	9.42477796	9.42477796	0.00000000
4.53471132	0.00000000	9.42477796	9.42477796	0.00000000
4.54100079	0.00000000	9.42477796	9.42477796	0.00000000
4.54729027	0.00000000	9.42477796	9.42477796	0.00000000
4.55357974	0.00000000	9.42477796	9.42477796	0.00000000
4.55986922	0.00000000	9.42477796	9.42477796	0.00000000
4.56615869	0.00000000	9.42477796	9.42477796	0.00000000
4.57244817	0.00000000	9.42477796	9.42477796	0.00000000
4.57873764	0.00000000	9.42477796	9.42477796	0.00000000
4.58502712	0.00000000	9.42477796	9.42477796	0.00000000
4.59131659	0.00000000	9.42477796	9.42477796	0.00000000
4.59760607	0.00000000	9.42477796	9.42477796	0.00000000
4.60389554	0.00000000	9.42477796	9.42477796	0.00000000
4.61018502	0.00000000	9.42477796	9.42477796	0.00000000
4.61647449	0.00000000	9.42477796	9.42477796	0.00000000
4.62276396	0.00000000	9.42477796	9.42477796	0.00000000
4.62905344	0.00000000	9.42477796	9.42477796	0.00000000
4.63534291	0.00000000	9.42477796	9.42477796	0.00000000
4.64163239	0.00000000	9.42477796	9.42477796	0.00000000
4.64792186	0.00000000	9.42477796	9.42477796	0.00000000
4.65421134	0.00000000	9.42477796	9.42477796	0.00000000
4.66050081	0.00000000	9.42477796	9.42477796	0.00000000
4.66679029	0.00000000	9.42477796	9.42477796	0.00000000
4.67307976	0.00000000	9.42477796	9.42477796	0.00000000
4.67936924	0.00000000	9.42477796	9.42477796	0.00000000
4.68565871	0.00000000	9.42477796	9.42477796	0.00000000
4.69194819	0.00000000	9.42477796	9.42477796	0.00000000
4.69823766	0.00000000	9.42477796	9.42477796	0.00000000
4.70452714	0.00000000	9.42477796	9.42477796	0.00000000
4.71081661	0.00000000	9.42477796	9.42477796	0.00000000
4.71710609	0.00000000	6.28318531	9.42477796	0.00000000
4.72339556	0.00000000	6.28318531	9.42477796	0.00000000
4.72968504	0.00000000	6.28318531	9.42477796	0.00000000
4.73597451	0.00000000	6.28318531	9.42477796	0.00000000
4.74226399	0.00000000	6.28318531	9.42477796	0.00000000
4.74855346	0.00000000	6.28318531	9.42477796	0.00000000
4.75484294	0.00000000	6.28318531	9.42477796	0.00000000
4.76113241	0.00000000	6.28318531	9.42477796	0.00000000
4.76742188	0.00000000	6.28318531	9.42477796	0.00000000
4.77371136	0.00000000	6.28318531	9.42477796	0.00000000
4.78000083	0.00000000	6.28318531	9.42477796	0.00000000
4.78629031	0.00000000	6.28318531	9.42477796	0.00000000
4.79257978	0.00000000	6.28318531	9.42477796	0.00000000
4.79886926	0.00000000	6.28318531	9.42477796	0.00000000
4.80515873	0.00000000	6.28318531	9.42477796	0.00000000
4.81144821	0.00000000	6.28318531	9.42477796	0.00000000
4.81773768	0.00000000	6.28318531	9.42477796	0.00000000
4.82402716	0.00000000	6.28318531	9.42477796	0.00000000
4.83031663	0.00000000	6.28318531	9.42477796	0.00000000
4.83660611	0.00000000	6.28318531	9.42477796	0.00000000
4.84289558	0.00000000	6.28318531	9.42477796	0.00000000
4.84918506	0.00000000	6.28318531	9.42477796	0.00000000
4.85547453	0.00000000	6.28318531	9.42477796	0.00000000
4.86176401	0.00000000	6.28318531	9.42477796	0.00000000
4.86805348	0.00000000	6.28318531	9.42477796	0.00000000
4.87434296	0.00000000	6.28318531	9.42477796	0.00000000
4.88063243	0.00000000	6.28318531	9.42477796	0.00000000
4.88692191	0.00000000	6.28318531	9.42477796	0.00000000
4.89321138	0.00000000	6.28318531	9.42477796	0.00000000
4.89950086	0.00000000	6.28318531	9.42477796	0.00000000
4.90579033	0.00000000	6.28318531	9.42477796	0.00000000
4.91207980	0.00000000	6.28318531	9.42477796	0.00000000
4.91836928	0.00000000	6.28318531	9.42477796	0.00000000
4.92465875	0.00000000	6.28318531	9.42477796	0.00000000
4.93094823	0.00000000	6.28318531	9.42477796	0.00000000
4.93723770	0.00000000	6.28318531	9.42477796	0.00000000
4.94352718	0.00000000	6.28318531	9.42477796	0.00000000
4.94981665	0.00000000	6.28318531	9.42477796	0.00000000
4.95610613	0.00000000	6.28318531	9.42477796	0.00000000
4.96239560	0.00000000	6.28318531	9.42477796	0.00000000
4.96868508	0.00000000	6.28318531	9.42477796	0.00000000
4.97497455	0.00000000	6.28318531	9.42477796	0.00000000
4.98126403	0.00000000	6.28318531	9.42477796	0.00000000
4.98755350	0.00000000	6.28318531	9.42477796	0.00000000
4.99384298	0.00000000	6.28318531	9.42477796	0.00000000
5.00013245	0.00000000	6.28318531	9.42477796	0.00000000
5.00642193	0.00000000	6.28318531	9.42477796	0.00000000
5.01271140	0.00000000	6.28318531	9.42477796	0.00000000
5.01900088	0.00000000	6.28318531	9.42477796	0.00000000
5.02529035	0.00000000	6.28318531	9.42477796	0.00000000
5.03157983	0.00000000	6.28318531	9.42477796	0.00000000
5.03786930	0.00000000	6.28318531	9.42477796	0.00000000
5.04415878	0.00000000	6.28318531	9.42477796	0.00000000
5.05044825	0.00000000	6.28318531	9.42477796	0.00000000
5.05673772	0.00000000	6.28318531	9.42477796	0.00000000
5.06302720	0.00000000	6.28318531	9.42477796	0.00000000
5.06931667	0.00000000	6.28318531	9.42477796	0.00000000
5.07560615	0.00000000	6.28318531	9.42477796	0.00000000
5.08189562	0.00000000	6.28318531	9.42477796	0.00000000
5.08818510	0.00000000	6.28318531	9.42477796	0.00000000
5.09447457	0.00000000	6.28318531	9.42477796	0.00000000
5.10076405	0.00000000	6.28318531	9.42477796	0.00000000
5.10705352	0.00000000	6.28318531	9.42477796	0.00000000
5.11334300	0.00000000	6.28318531	9.42477796	0.00000000
5.11963247	0.00000000	6.28318531	9.42477796	0.00000000
5.12592195	0.00000000	6.28318531	9.42477796	0.00000000
5.13221142	0.00000000	6.28318531	9.42477796	0.00000000
5.13850090	0.00000000	6.28318531	9.42477796	0.00000000
5.14479037	0.00000000	6.28318531	9.42477796	0.00000000
5.15107985	0.00000000	6.28318531	9.42477796	0.00000000
5.15736932	0.00000000	6.28318531	9.42477796	0.00000000
5.16365880	0.00000000	6.28318531	9.42477796	0.00000000
5.16994827	0.00000000	6.28318531	9.42477796	0.00000000
5.17623775	0.00000000	6.28318531	9.42477796	0.00000000
5.18252722	0.00000000	6.28318531	9.42477796	0.00000000
5.18881670	0.00000000	6.28318531	9.42477796	0.00000000
5.19510617	0.00000000	6.28318531	9.42477796	0.00000000
5.20139564	0.00000000	6.28318531	9.42477796	0.00000000
5.20768512	0.00000000	6.28318531	9.42477796	0.00000000
5.21397459	0.00000000	6.28318531	9.42477796	0.00000000
5.22026407	0.00000000	6.28318531	9.42477796	0.00000000
5.22655354	0.00000000	6.28318531	9.42477796	0.00000000
5.23284302	0.00000000	6.28318531	9.42477796	0.00000000
5.23913249	0.00000000	6.28318531	9.42477796	0.00000000
5.24542197	0.00000000	6.28318531	9.42477796	0.00000000
5.25171144	0.00000000	6.28318531	9.42477796	0.00000000
5.25800092	0.00000000	6.28318531	9.42477796	0.00000000
5.26429039	0.00000000	6.28318531	9.42477796	0.00000000
5.27057987	0.00000000	6.28318531	9.42477796	0.00000000
5.27686934	0.00000000	6.28318531	9.42477796	0.00000000
5.28315882	0.00000000	6.28318531	9.42477796	0.00000000
5.28944829	0.00000000	6.28318531	9.42477796	0.00000000
5.29573777	0.00000000	6.28318531	9.42477796	0.00000000
5.30202724	0.00000000	6.28318531	9.42477796	0.00000000
5.30831672	0.00000000	6.28318531	9.42477796	0.00000000
5.31460619	0.00000000	6.28318531	9.42477796	0.00000000
5.32089567	0.00000000	6.28318531	9.42477796	0.00000000
5.32718514	0.00000000	6.28318531	9.42477796	0.00000000
5.33347462	0.00000000	6.28318531	9.42477796	0.00000000
5.33976409	0.00000000	6.28318531	9.42477796	0.00000000
5.34605356	0.00000000	6.28318531	9.42477796	0.00000000
5.35234304	0.00000000	6.28318531	9.42477796	0.00000000
5.35863251	0.00000000	6.28318531	9.42477796	0.00000000
5.36492199	0.00000000	6.28318531	9.42477796	0.00000000
5.37121146	0.00000000	6.28318531	9.42477796	0.00000000
5.37750094	0.00000000	6.28318531	9.42477796	0.00000000
5.38379041	0.00000000	6.28318531	9.42477796	0.00000000
5.39007989	0.00000000	6.28318531	9.42477796	0.00000000
5.39636936	0.00000000	6.28318531	9.42477796	0.00000000
5.40265884	0.00000000	6.28318531	9.42477796	0.00000000
5.40894831	0.00000000	6.28318531	9.42477796	0.00000000
5.41523779	0.00000000	6.28318531	9.42477796	0.00000000
5.42152726	0.00000000	6.28318531	9.42477796	0.00000000
5.42781674	0.00000000	6.28318531	9.42477796	0.00000000
5.43410621	0.00000000	6.28318531	9.42477796	0.00000000
5.44039569	0.00000000	6.28318531	9.42477796	0.00000000
5.44668516	0.00000000	6.28318531	9.42477796	0.00000000
5.45297464	0.00000000	6.28318531	9.42477796	0.00000000
5.45926411	0.00000000	6.28318531	9.42477796	0.00000000
5.46555359	0.00000000	6.28318531	9.42477796	0.00000000
5.47184306	0.00000000	6.28318531	9.42477796	0.00000000
5.47813254	0.00000000	6.28318531	9.42477796	0.00000000
5.48442201	0.00000000	6.28318531	9.42477796	0.00000000
5.49071148	0.00000000	6.28318531	9.42477796	0.00000000
5.49700096	0.00000000	6.28318531	9.42477796	0.00000000
5.50329043	0.00000000	9.42477796	6.28318531	0.00000000
5.50957991	0.00000000	9.42477796	6.28318531	0.00000000
5.51586938	0.00000000	9.42477796	6.28318531	0.00000000
5.52215886	0.00000000	9.42477796	6.28318531	0.00000000
5.52844833	0.00000000	9.42477796	6.28318531	0.00000000
5.53473781	0.00000000	9.42477796	6.28318531	0.00000000
5.54102728	0.00000000	9.42477796	6.28318531	0.00000000
5.54731676	0.00000000	9.42477796	6.28318531	0.00000000
5.55360623	0.00000000	9.42477796	6.28318531	0.00000000
5.55989571	0.00000000	9.42477796	6.28318531	0.00000000
5.56618518	0.00000000	9.42477796	6.28318531	0.00000000
5.57247466	0.00000000	9.42477796	6.28318531	0.00000000
5.57876413	0.00000000	9.42477796	6.28318531	0.00000000
5.58505361	0.00000000	9.42477796	6.28318531	0.00000000
5.59134308	0.00000000	9.42477796	6.28318531	0.00000000
5.59763256	0.00000000	9.42477796	6.28318531	0.00000000
5.60392203	0.00000000	9.42477796	6.28318531	0.00000000
5.61021151	0.00000000	9.42477796	6.28318531	0.00000000
5.61650098	0.00000000	9.42477796	6.28318531	0.00000000
5.62279046	0.00000000	9.42477796	6.28318531	0.00000000
5.62907993	0.00000000	9.42477796	6.28318531	0.00000000
5.63536940	0.00000000	9.42477796	6.28318531	0.00000000
5.64165888	0.00000000	9.42477796	6.28318531	0.00000000
5.64794835	0.00000000	9.42477796	6.28318531	0.00000000
5.65423783	0.00000000	9.42477796	6.28318531	0.00000000
5.66052730	0.00000000	9.42477796	6.28318531	0.00000000
5.66681678	0.00000000	9.42477796	6.28318531	0.00000000
5.67310625	0.00000000	9.42477796	6.28318531	0.00000000
5.67939573	0.00000000	9.42477796	6.28318531	0.00000000
5.68568520	0.00000000	9.42477796	6.28318531	0.00000000
5.69197468	0.00000000	9.42477796	6.28318531	0.00000000
5.69826415	0.00000000	9.42477796	6.28318531	0.00000000
5.70455363	0.00000000	9.42477796	6.28318531	0.00000000
5.71084310	0.00000000	9.42477796	6.28318531	0.00000000
5.71713258	0.00000000	9.42477796	6.28318531	0.00000000
5.72342205	0.00000000	9.42477796	6.28318531	0.00000000
5.72971153	0.00000000	9.42477796	6.28318531	0.00000000
5.73600100	0.00000000	9.42477796	6.28318531	0.00000000
5.74229048	0.00000000	9.42477796	6.28318531	0.00000000
5.74857995	0.00000000	9.42477796	6.28318531	0.00000000
5.75486943	0.00000000	9.42477796	6.28318531	0.00000000
5.76115890	0.00000000	9.42477796	9.42477796	0.00000000
5.76744838	0.00000000	9.42477796	9.42477796	0.00000000
5.77373785	0.00000000	9.42477796	9.42477796	0.00000000
5.78002732	0.00000000	9.42477796	9.42477796	0.00000000
5.78631680	0.00000000	9.42477796	9.42477796	0.00000000
5.79260627	0.00000000	9.42477796	9.42477796	0.00000000
5.79889575	0.00000000	9.42477796	9.42477796	0.00000000
5.80518522	0.00000000	9.42477796	9.42477796	0.00000000
5.81147470	0.00000000	9.42477796	9.42477796	0.00000000
5.81776417	0.00000000	9.42477796	9.42477796	0.00000000
5.82405365	0.00000000	9.42477796	9.42477796	0.00000000
5.83034312	0.00000000	9.42477796	9.42477796	0.00000000
5.83663260	0.00000000	9.42477796	9.42477796	0.00000000
5.84292207	0.00000000	9.42477796	9.42477796	0.00000000
